description,subcategory
"Customer was unhappy about water that was leaking over 10J On ground in DXB the customer in 10j (next to 10K) highlighted that some water was leaking over them from the hat rack, it appeared to be residual from the AC unit Crew member Veljko alerted purser ALyssa who informed engineering and they he would take a look however never returned  Veljko told the customer in 10J that he was soaking an alternative seat for him and apologised to him Eventually 10J was then moved to another seat  Mr Adnan in 10K then claimed he too was effected by the leak and demanded another seat, crew told him that there was an alternative seat at 27A, he then said he did not want to sit at the back, he was also observed taking photos of the roof of the ac Purser Alyssa highlighted that this was the only option for now but that the customers was able to return to his original seat either after take off when the leak would stop or before landing",Transactions
Customer was extremely unhappy that he had paid a lot of money for his ticket only to have the experience ruined by two screaming infants in the First Class cabin who screamed for the entire flight He was one of five customers who complained about the infants,Transactions
CUSTOMER USED MILES TO UPGRADE TO JC Mr Taufiq wanted to use his miles to upgrade to JC He was informed that we have exact number of catering in JC He still wanted to upgrade to JC,Transactions
"Customer upset with the crew member, claiming that the service is slow on his side",Transactions
"Customer upset that she was not allowed to use the lav during descent  all AREA READY was pressed, except ML1, waiting for a customer to vacate the lav  after placing the blanket bags in the lav by ML1, the customer approached the CSV to ask to use the toilet  not knowing that we were already at below 10000 ft, the CSV inquired if she needed a long time  I heard the conversation as I was checking the FAP in order to pass Cabin Ready  I apologized to the customer and informed her that it was too late to use the lav, as the capt was waiting for us to be secured in order to start his landing procedure",Transactions
"Customer upset over WIFI During Lunch service, Mr Triebel asked for Vegetarian meal, which was not pre ordered 1 hour before decent, customer stated he can not use Internet on his lap top  Upon me ad Purser checked, it was showing that Free MB were used and paying option was available Customer stated he was already using the data on his phone Customer was appearing upset and asked for Free internet stating 'he is sure we have vouchers' and we don't want to give to him",Product Feedback
"Customer upset over cheese choice unavailable Apologies extended for the unavailability Customer was offered cold cuts from crew cart This was denied first class had one cheese loaded for their one customer Customer was given the option to wait for a while, to see if the first class customer requires it And if not, this shall be made Available for him This was declined too Customer said he would rather take this up with CASA As per his request the casa card was provided Please, if possible ,make  cheese option  available for customer",Product Feedback
CUSTOMER UPSET  TRAY NOT ARRANGED  Mr joy stated that he wanted the crew to arrange the tray while delivering the meal to the customer seated next to him   Customer seated next to him had no concern with the same  Mr joy further stated that his tray was delivered without the casserole and casserole was delivered later,IO customers
Customer upgraded herself using her credit card,Transactions
Customer unhappy with seat allocation  Customer was extremely unhappy with his seat allocation  He was travelling with his wife and baby but had no bassinet seat  He claimed that the ground staff out of London assured him that he has a bassinet seat,Product Feedback
"Customer unhappy with lack of kit bags  Amenities PacksKit Bags are not loaded for this flight  Many customers requested toothbrushes, socks and eyeshades  Some customers were denied eye shades as all had been used from YC, including Mr Gutierrez  Customer was unhappy that kit bags are not provided for this night flight",Transactions
"Customer unhappy with lack of kit bags  Amenities PacksKit Bags are not loaded for this flight  Many customers requested toothbrushes, socks and eyeshades  Some customers were denied eye shades as all had been used from YC, including Mr Dhanani  Customer was unhappy that kit bags are not provided for this night flight",Transactions
CUSTOMER UNHAPPY THAT HE WAS WOKEN UP BY CREW WHILE SERVING LUNCH:  Customer Mr Ramlugon was welcomed back and ensured he was comfortable at his seat,Product Feedback
