description,subcategory
"During cruise I noticed that Mr Dematos child is inside baby bassinet, but child legs were hanging outside of bassinet and velcro was not fastened I explained to the customer that this is not safe practice and asked to remove baby from the bassinet Customer did not want to do so and was negotiating with me:   can we put bassinet on the right side at 67F so baby feet hang out on the inboard side?   can we keep bassinet on the floor?   ok Let baby sleep two hours then I take her out Etc I explained customer safety concern and declined his requests He still did not remove baby and asked me to give him few minutes to do it He said let me organize my family He had 4 kids in total so I left and gave him few minutes At this time I gave customer CASA feedback card and recommended to visit emiratescom to clarify rules for use of baby bassinet",Passenger Behaviour
"During cruise multiple times Ms Wyer was seen:   seating on the safety equipment stowage (fire extinguisher and oxygen) behind seats 88HJK, in front of MR5 crew jump seat   seating at the bottom of aft staircase   seating on the floor at MR4 area lining on the door   seating on MR5 crew jumps seat   seating on slide raft bustle of MR5 cabin door This happened at different stages of the flight Customer original seat was 80J that had extra legroom",Passenger Behaviour
During cruise (approximately 7 hours into the flight) I found Mr Dawood by MR3 door on the floor Customer placed two pillows and lean on the door at dedicated assist space (between jumpstart and the door) Seatbelt sign was on,Passenger Behaviour
During cruise (approximately 7 hours into the flight) I found Mr Skinners's infant sleeping on the floor in front of customers seats 67FG Customer placed pillows and blankets on the floor as well to make bedding Seatbelt sign was on,Passenger Behaviour
Crew jump seat   During cruise (approximately 6 hours into the flight) the customer was seating on crew jumps seat MR5,Passenger Behaviour
passenger Smoked inside lavatory at ML2   Smoke detectors did not work but crew smelt it right When He came out of the lavatory,Smoke
customer was caught smoking A e cigarette in his Seat in the cabin,Smoking 
"During take off Crew member (Haithem Ben Gharbia 405263 informed customer to turn off his mobile phone, but customer refused and continued to speak over the phone  Crew member assertively informed the customer to turn off the phone immediately as we wer",Passenger Behaviour
"passenger was requested twice to either switch the mobile off or turn it into fight Mode   passenger was still talking on the mobile prior to passing cabin ready, ignoring cabin crew   A third request was made by me to passenger, who claimed phone was on flight mode and stowed it away   on take off, passenger was observed by cabin crew speaking on the phone",Passenger Behaviour
"CHANGE OF CREW POSITION  Due to crew injury, crew member Heeyoung 447055 was swapped from doorL3 position to L5A as she was not fit to operate the door",Crew Procedures
MOBILE PHONE TRAPPED UNDER SEAT:   Customer had his mobile phone fell under his seat,Cabin Management
"MR5 Door Arming Status MR5 door was physically armed (and cross checked), however it showed disarmed in the cockpit system",Doors
"REFUSED TO SEAT AFTER TOUCH DOWN   After touch down, Ms Kumar stood up and walked to the back to go to the toilet",Passenger Behaviour
"REFUSED TO SEAT AFTER TOUCH DOWN   After touch down, Mstr Gupta stood up and walked to the back to go to the toilet",Passenger Behaviour
"VCM vs Security searches     Please note that were 2 Crew short for the trip Fco Dxb UC1 and ML2A  I assigned myself security searches for UC1 and ML2a was completed by CSV at ML5  Cabin security searches could not be monitored by myself due to the workload  My question is what procedures do we have in place for this situation Door is closed while refuelling is being done, no crew manning doors no communication between ground personnel and crew members for at least 12 15 mins (while searches are completed)?  Is there anything that could be done differently?",Crew Procedures
Business Class Espresso Maker     The steamer on the Espresso Maker was not steaming effectively and crew member Ana Alves (426037) used the steamer for 4 cycles to steam milk   During the forth cycle she could smell a burning smell,Fumes 
"Damaged galley tops with sharp edges,  On this aircraft found the aft galley in economy with damaged joins holding the metal galley tops on each side peeling off and with sharp metal edges  The engineers had done their best to cover with duck tape but the edges are still peeling off and sharp  The sharp joins are made of metal quit sharp and potentially hazardous for the cabin crew working in the galley",Ground Operations
"Refusal to fasten seatbelts during cabin secure and turbulence   Customer was travelling with two small children who had their own seats Customer refused to fasten the seatbelt for her children during turbulence stating I need nappy for my child now! what are you gonna do about it!? customer was shouting as she refused to fasten the seatbelt for her children   Customers reacted the same way during cabin secure before landing, customer told the crew that she will fasten seatbelts for the children when they woke up from sleep",Passenger Behaviour
