description,subcategory
COMPLAINING CUSTOMER CONNECTION  During landing Mr Bjoola complained as he stated that when he booked the ticket DXB JFK he received a confirmation that the flight was direct,KIS Application
Complain of seat presentation Customer complained about a nut bowl that was found in his seat when he boarded the aircraft,KIS Application
coloured contact lensesRachida was observed wearing green contact lensesRashida claimed that she run out of the regular ones and she will buy it in the layover Rashida followed up on her promise and correction was done and noted,KIS Application
Cold Cuts  Customer requested for Cold Cuts however they had already been taken ( 5 loaded),KIS Application
"CHML The Same From Previous Flight In both services, many parents preferred to give their kids the normal meal or none at all as they claimed that the present CHML's were the exact same CHML from their previous sector",KIS Application
"CHILD VOMITING   22 months old baby vomited twice after boarding the aircraft,  she also appeared very anxious, as she was crying a lot and jumping on her mother's lap",KIS Application
CHILD SEATED ON ADULT LAPChild with own booked seat would not remain in own seat for landing,KIS Application
"Child repeatedly vomit 15 minutes prior to touch down, the child was seen standing and vomiting He looked pale and weak Mother of child was informed but refused to come get the child She eventually came and asked the child to wash his hands After landing, mother of child informed crew she did not need medical assistance but asked crew if we have any medication Medical team in DXB advised family to see doctor prior to connecting flight Mother showed concern of timing and got upset when the crew suggested to see doctor due to symptoms of the child not improving They were escorted out of aircraft by medical team",Printer
"Change of positions  Due to an incident with a customer in first class cabin, crew member Sandra s422737 was swapped positions for landing",KIS Application
CART NUM : DF377Df metal seal missing inside the blue pouch,KIS Application
Cargo documents were sealed inside a red carton package and looked suspicious The ground staff who handed the cargo documents was not happy when I informed him that I needed to open the cargo documents red package,KIS Application
CAMERA ON DURING BOARDING AND CRUISE,KIS Application
"CALL BELL DURING MEAL SERVICECustomer claims that his call bell was not answered for 20 mins during the meal serviceThe customer also claims that he took a video of thisMr Nicholson pressed the call bell repeatedly to and said that his wife had vomitedIt was advised to Mr Nicholson that we contact ground medical services, but the customer declined and said that his wife just needed to eat something Cup noodle were offeredThe customer was seen drinking many vodkas, and his intake was monitored",KIS Application
Cabin crew doesn't have a nametag to be use on her jacket and waistcoat Her Emirates ID card is also worn out and photo ID is not clearly visible,KIS Application
"Cabin crew compliment  professionalism   Cabin crew Ksenija Stojanovic s455868 demonstrated interest for our business and customers  On our flight from Dubai  Barcelona  Dubai, he enrolled 6 new members to our loyalty programme Emirates Skywards, at the same time, she interacted and engaged with our customers  Ksenija understand the importance of keeping our customers, demonstrating commitment to her job and inspiring colleagues to do the same",KIS Application
Both unaccompanied minor children were greeted and seated by the Purser Checked on throughout the flight by ML4 position BlancaHad chicken and the pre ordered special mealWatched ICE,KIS Application
