description,subcategory
"customer was observed to be intoxicated, consuming own alcohol   customer seems not to understand given information and makes irrational statements   customer was observed Later to urinate on the Seat",Disruptive/ Alcohol
"Verbal abuse      after the lunch service, Mrs Polson was passing through the galley back to her seat   Mrs Polson has excused her self from crew member Gabriel   Crew member Gabriel has moved out of the way to allow Mrs Polson to pass   Mrs Polson has suddenly turned back and looked to crew member Gabriel name tag while saying Bitch   As I witnessed the scenario, I approached Mrs Polson to further investigate   Mrs Polson stated: Nothing, I'm okay, he was just weird   Crew member Gabriel has felt insulted as he did not",Disruptive/ Non
Customer was asking for double vodkas during the flight  CSV IRene Yagan staff number 374566 claimed he was being loud and complaining why we serving Iftar Boxes to fasting customers  CSV and crew claimed he was being too loud in the galley  Purser note from previous sector mentioned about him being intoxicated,Disruptive/ Alcohol
customer had A Purser note from previous connecting flight on being denied alcohol   customer on boarding did not seem intoxicated   after take off customer got the attention of every crew passing by and also constantly pressed the call bell stating t,General
"Allocation of MR4 position had been missed in error due to VCM of one crew (ahead of removal of ML2A position from 010618) and ML2A had been assigned to one crew member   Once onboard and checks began, ML5 CSV noticed that no one was in the area of MR",Security Search
"During security searches from Dubai, I noticed Amanda with her security search diagram in her waist  During doors arming and DISARMING, When we should confirm to Each other whether opposite doors were armed or Disarmed, I would state that hers is armed",Security Search
"While conducting the security search on R5 area (first sector DXB DEL), I momentarily placed my checklist on the front of the waist of my skirt so I could climb the hatrack to check the EMK, SEMK as other equipment that are part of the safety checks and to properly look under and behind the objects, doing the same while searching toy bags and headset bags",Security Search
"As two crew members were undergoing Drug and Alcohol testing at HQ, we proceeded to the AC without them R5 area security search was delegated to JC CSV Saad L2 JC Galley was delegated to L2 Ester Lopez",Security Search
THE 4Ds WERE IMPLEMENTED The above customer had a few glasses of wine & Vodka and became uncooperative when he started getting loud in the lounge,Disruptive/ Alcohol
"Customer pushing the seat in front of her    After we were released for the service, approximately twenty minutes later, Cabin supervisor lilian staff number 369692 informed me that Mrs Radau had been shouting at the customer seating in front of her in seat 39K (Mr Stonies) as well as pushing Mr Stonies seat  Lilian stated that she explained to Mrs Radau that since trays were not distributed as yet, customers were free to recline their seat  Llian stated that customer refused to listen and instead shouted, I quote, I don't care if he is a girl  during the altercation, I was informed that Mr Stonies who was travelling with his wife did not reply and was calm  Llian also informed me that the customer was offered to sit somewhere else which she refused",Disruptive/ Non
456307 CSA Crew Jessica informed me after I came from my break that there was a theft on board and she is the victim Crew was on break from 10:45 to 14:05 Crew stated that: after she came from break she went to the shower spa A opened the stowage where she keeps her cabin bag and noticed that her crew jacket covering her cabin bag is not in the right position and her cabin bag was placed in opposite direction of how she left it crew started she immediately checked her belongings and found out that she is missing 400 and 50€ from her wallet that was observed open Crew stated she had 2700 and 5x50 euros Crew informed me that her cabin bag and her hand bag was not secured lock,Theft
